ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007186	G protein-coupled receptor signaling pathway	75/1157	150/3188	0.000300095256272005	0.0111815409477136	0.00961213996534948	Grik3/Gnai1/Akap5/Rgs9/Sorl1/Adcy1/Gnai2/Itgb1/Camk2a/Itpr1/Insr/Gnao1/Gna11/Gnaq/Gna12/Gna13/Camk2b/Sstr2/Chrm4/Abca1/Grm8/Cnr1/Adcy9/Pmch/Lpar1/Rac1/Gnas/Prkcb/Ntsr2/Rgs14/Aplp1/Grm2/Adgrb1/Grm5/Kctd16/Adora1/Grm7/Grm4/Git1/Prex1/Gpsm1/Dgkb/Sort1/Atp2b4/Dagla/Kctd12/Plppr4/Phf24/Adgrl1/Adgrl3/Adgrb3/Rgs7bp/Rgs8/Gpr158/Gnal/Rapgef2/Ly6g6e/Adcy3/Necab2/Lrp1/Pde2a/Gpr37l1/P2ry12/Prkar1a/Grm3/Celsr2/Gabbr1/Plcb1/Anxa1/Edn1/Gnb2/Nme2/Fzd7/Flna/Adgre5	75
BP	GO:0010721	negative regulation of cell development	38/1157	66/3188	0.000303443522090051	0.0111815409477136	0.00961213996534948	Ptprs/Sema4d/Efnb3/Sorl1/Thy1/Mt3/Cit/Ptn/Plxna3/Nrp1/Notch1/Ctnnb1/Arhgef2/Prdx2/Sema5a/Rgma/Daam2/Tnr/Rapgef2/Sirt2/Brinp1/Gpr37l1/Actr3/Rtn4/Rtn4r/Lingo1/Sema7a/Mecp2/Anxa1/Nme1/Ldlr/Hspa9/Idh2/Nme2/Fbn1/Cdkn2a/Pcm1/Mbd1	38
BP	GO:0007613	memory	29/1157	47/3188	0.000316846798866395	0.0115412356966392	0.00992134924944019	Scn2a/Adcy1/Ntrk2/Gria1/Grin2a/Grin1/Cnr1/Snap25/Ptn/Tuba1a/Rgs14/Grin2b/Slc17a7/Ppp1r1b/Grm7/Crtc1/Atp1a3/Tafa2/Shank2/Slc24a2/Shisa7/Slc8a2/Brinp1/Atad1/Map1a/Plcb1/Mecp2/Ldlr/Ehmt2	29
BP	GO:0120035	regulation of plasma membrane bounded cell projection organization	125/1157	271/3188	0.000324814137287515	0.0116970000120924	0.0100552510442594	Agrn/Ptprs/Ptprz1/Akap5/Dpysl2/Numbl/Sema4d/Efnb3/Adam10/Hap1/Thy1/Gfap/Nefl/Itgb1/Fn1/Itpr1/Cntn1/Atp1b2/Map1b/Ntrk2/Ap2a1/Mt3/Camk2b/Grin1/Gpm6a/Fyn/Cxcl12/Htt/Cnr1/Capzb/Cit/Efnb2/Ephb3/Cd38/Snap25/Actr2/Lpar1/Rap1a/Rac1/Ptn/Dynll1/Plxna1/Plxna3/Nptn/Nrp1/Cacna1a/Vldlr/Grin2b/Epha4/Plxnd1/Prag1/Islr2/Fscn1/Dlg4/Dpysl3/Sema5a/Spock1/Crtc1/Prex1/Rgma/Tiam2/Rtn4rl2/Abhd17b/Cyfip1/Robo2/Map6/Lrrc7/Daam2/Plxna4/Arhgap33/Negr1/Adgrb3/Rap2a/Nrcam/Tnr/Lrrc4c/Rapgef2/Ngef/Plxnb1/Ahi1/Itpka/Ntng1/Mark1/Acsl6/Lrp1/Camk2g/Actr3/Rtn4/Rtn4r/Ntm/P2ry12/Nrxn1/Rpl4/Tsc1/Sema7a/Srcin1/Dbn1/Macf1/Plxnc1/Coro1c/Dmtn/Twf2/P2rx7/Plxnb2/Prkcsh/Septin7/Ilk/H2-K1/Nme1/Lgals1/Ptbp1/Grn/Prkcd/Nme2/Fam98a/Arap1/Klf4/Fxr1/Rcc2/Flna/Ndnf/Pdlim5/Tnfrsf12a/Iqgap1/Ror1	125
BP	GO:0051966	regulation of synaptic transmission, glutamatergic	26/1157	41/3188	0.000347912764293455	0.0123880398881569	0.010649299041886	Grik3/Frrs1l/Cacng2/Glul/Ntrk2/Grin2a/Grin1/Grm8/Cnr1/Grin2b/Egfr/Grm2/Grm5/Adora1/Grm7/Grm4/Nlgn2/Plppr4/Rab3gap1/Shank2/Tnr/Nrxn1/Atad1/Mapk8ip2/Grm3/Fxr1	26
BP	GO:0042325	regulation of phosphorylation	123/1157	267/3188	0.000387809302244473	0.0136551964312526	0.0117386020375286	Agrn/Ptprz1/Akap5/Gfra2/Flot1/Sema4d/Map3k5/Notch2/Myadm/Sorl1/Thy1/Sod1/Itgb1/Fn1/Cntn1/Insr/Ntrk2/Ppia/Gnaq/Mt3/Ctnnd1/Fyn/Htt/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rap1a/Rac1/Gnas/Dynll1/Dlg3/Irs2/Nptn/Nrp1/Rgs14/Gfra1/Sirpa/Vldlr/Egfr/Epha4/Agap2/Grm5/Adora1/Arhgef2/Adam9/Hspa4/Dlg4/Ddx3x/Rgma/Mapre3/Atp2b4/Rap2a/Dlg1/Tspan9/Gjc2/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Cadm4/Cadm1/Sirt2/Hpx/Dnajc3/Tardbp/Spred1/Park7/Nrxn1/Prkar1a/Tsc1/Pin1/Sema7a/Srcin1/Plec/Uchl1/Ptges3/Coro1c/Dmtn/P2rx7/Plxnb2/Fkbp8/Tnk2/Ilk/Anxa2/Hsp90ab1/Ccn1/Edn1/Prkcd/Ccn2/Ifnar1/Mif/Thbs1/Plaur/Rps3/Pebp1/Ldb1/Ect2/Dipk2a/Fzd7/Traf4/Fbn1/Fxr1/Mcm7/Nnt/Ager/Sqstm1/Cdkn2a/Eif4g1/Lonp1/Hnrnpu/Ajuba/Hgs/Dnaja3/Raf1/Smyd3/Ranbp2/Pbk/Iqgap1/Cav2/Ror1	123
BP	GO:0050807	regulation of synapse organization	71/1157	142/3188	0.000434381549621958	0.015126979458813	0.0130038108782143	Agrn/Ptprs/Farp1/Dctn1/Numbl/Sema4d/Efnb3/Adam10/Cntnap1/Nefl/Itgb1/Lrrc4b/Ntrk2/Camk2b/Grin1/Gpm6a/Fyn/Ephb3/Ncan/Mdga2/Actr2/Rhob/Ptn/Tuba1a/Grin2b/Ctnnb1/Epha4/Adgrb1/Camkv/Icam5/Il1rap/Dlg4/Nlgn2/Dgkb/Abhd17b/Cyfip1/Adgrl1/Adgrl3/Lrfn4/Arhgap33/Negr1/Shank2/Amigo2/Adgrb3/Rap2a/Slitrk4/Nrcam/Lrfn5/Gpr158/Ngef/Itpka/Abhd17c/Clstn3/Abhd17a/Actr3/Nrxn1/Clstn1/Nectin1/Srcin1/Dbn1/Plxnc1/Tpbg/Mecp2/Vcp/Myh10/Eif4g1/Chd4/Flrt2/Pdlim5/Hnrnpm/Adgre5	71
BP	GO:0001508	action potential	32/1157	54/3188	0.000446912574604265	0.0152286661174292	0.0130912251621487	Scn1a/Scn2a/Cacna2d1/Bin1/Cntnap1/Sod1/Ntrk2/Slc4a3/Gna11/Gnaq/Gria1/Grin2a/Cnr1/Kcna2/Cxadr/Grin2b/Kcnb1/Kcnc2/Scn2b/Camk2d/Scn4b/Nrcam/Dlg1/Ank2/Slc8a2/Kcnc4/Cntnap2/P2rx7/Mecp2/Atp2a2/Slc9a1/Flna	32
BP	GO:0051961	negative regulation of nervous system development	32/1157	54/3188	0.000446912574604265	0.0152286661174292	0.0130912251621487	Ptprs/Sema4d/Efnb3/Sorl1/Thy1/Mt3/Cit/Ptn/Plxna3/Nrp1/Notch1/Ctnnb1/Arhgef2/Sema5a/Rgma/Daam2/Tnr/Rapgef2/Sirt2/Brinp1/Gpr37l1/Clstn3/Actr3/Rtn4/Rtn4r/Lingo1/Sema7a/Mecp2/Ldlr/Idh2/Pcm1/Mbd1	32
BP	GO:0060284	regulation of cell development	108/1157	231/3188	0.000454033623336259	0.0153067292803469	0.01315833165951	Cd101/Ptprs/Ptprz1/Akap5/Bin1/Numbl/Sema4d/Efnb3/Notch2/Hap1/Sorl1/Thy1/Gfap/Nefl/Itgb1/Fn1/Map1b/Ntrk2/Gja1/Mt3/Camk2b/Cxcl12/Cit/Ncan/Ripk2/Actr2/Rac1/Ptn/Gnas/Plxna1/Plxna3/Nptn/Nrp1/Rgs14/Egfr/Notch1/Ctnnb1/Epha4/Plxnd1/Grm5/Islr2/Arhgef2/Prdx2/Bcan/Vcan/Dlg4/Sema5a/Rgma/Tiam2/Cyfip1/Robo2/Map6/Daam2/Plxna4/Hapln4/Gjc2/Tnr/Synj1/Rapgef2/Plxnb1/Itpka/Dock7/Sirt2/Lrp1/Brinp1/Gpr37l1/Actr3/Rtn4/Rtn4r/Prxl2a/Lingo1/Rpl4/Tesc/Sema7a/Dbn1/Macf1/Add1/Plxnc1/Atp11c/Twf2/Plcb1/Mecp2/Lrp2/Plxnb2/Arid2/Ilk/F11r/Actn3/Anxa2/Anxa1/Nme1/Grn/Ldlr/Hspa9/Idh2/Ldb1/Nme2/Myrf/Fbn1/Fxr1/Ager/Cdkn2a/Sh3rf1/Cnot4/Srrt/Tnfrsf12a/Pcm1/Mbd1	108
BP	GO:0014855	striated muscle cell proliferation	15/1157	20/3188	0.000470581653021818	0.015306764613481	0.0131583620334121	Ncam1/Gja1/Cxadr/Notch1/Ctnnb1/Megf10/Prkar1a/Arid2/Rxrb/Rbpj/Dipk2a/Gata6/Myh10/Sugt1/Cav2	15
BP	GO:0071526	semaphorin-plexin signaling pathway	15/1157	20/3188	0.000470581653021818	0.015306764613481	0.0131583620334121	Sema4d/Ncam1/Rac1/Plxna1/Plxna3/Nrp1/Plxnd1/Sema5a/Plxna4/Plxnb1/Sema7a/Plxnc1/Plxnb2/Edn1/Flna	15
BP	GO:0035249	synaptic transmission, glutamatergic	31/1157	52/3188	0.000473355295715097	0.015306764613481	0.0131583620334121	Grik3/Frrs1l/Cacng2/Glul/Ntrk2/Gria1/Grin2a/Grin1/Grm8/Cnr1/Cacna1a/Grin2b/Egfr/Grm2/Slc17a7/Grm5/Adora1/Grm7/Grm4/Nlgn2/Plppr4/Rab3gap1/Shank2/Slc17a6/Tnr/Clstn3/Nrxn1/Atad1/Mapk8ip2/Grm3/Fxr1	31
BP	GO:0050768	negative regulation of neurogenesis	31/1157	52/3188	0.000473355295715097	0.015306764613481	0.0131583620334121	Ptprs/Sema4d/Efnb3/Sorl1/Thy1/Mt3/Cit/Ptn/Plxna3/Nrp1/Notch1/Ctnnb1/Arhgef2/Sema5a/Rgma/Daam2/Tnr/Rapgef2/Sirt2/Brinp1/Gpr37l1/Actr3/Rtn4/Rtn4r/Lingo1/Sema7a/Mecp2/Ldlr/Idh2/Pcm1/Mbd1	31
BP	GO:0019932	second-messenger-mediated signaling	41/1157	74/3188	0.000539019197810082	0.0172540589682843	0.0148323411369749	Gnai1/Akap5/Fhl2/Mt2/Mt1/Itpr1/Ncam1/Atp1b1/Ntrk2/Gapdh/Vcam1/Htt/Ppp3cb/Lpar1/Gnas/Egfr/Kcnc2/Grm5/Atp2b4/Adgrl1/Camkk2/Ank2/Rapgef2/Slc8a2/Ncald/Pde2a/P2ry12/Gucy1a1/Dmtn/Atp2a2/Actn3/Ptbp1/Edn1/Thbs1/Cap1/Pebp1/Hint1/Slc9a1/Ndnf/Cherp/Lmcd1	41
BP	GO:0031099	regeneration	28/1157	46/3188	0.000552803142598509	0.0175183315889468	0.0150595214004731	Ptprs/Thy1/Gfap/Nefl/Gpx1/Itpr1/Nefh/Gja1/Cd81/Cxcl12/Ptn/Egfr/Epha4/Lamb2/Ccn3/Rgma/Rtn4rl2/Tnc/Tnr/Lrp1/Rtn4/Rtn4r/Anxa1/Grn/Pkm/Klf4/Fzd7/Flna	28
BP	GO:0048514	blood vessel morphogenesis	71/1157	143/3188	0.000564003059240034	0.0176051505854298	0.0151341547940052	Notch2/Thy1/Cfh/Itgb1/Fn1/Gpx1/Glul/Ntrk2/Bsg/Lama1/Gja1/Gna13/Cxcl12/Itgav/Efnb2/Ephb3/Rhob/Rap1a/Ptn/Prkcb/Nrp1/Notch1/Ctnnb1/Hspg2/Itgb8/Plxnd1/Adgrb1/Sema5a/Ccn3/Thsd7a/Nrxn3/Atp2b4/Adgrb3/Rapgef2/Lrp1/Spred1/Rtn4/Nrxn1/Synj2bp/Add1/Mecp2/Lrp2/Rnf213/Arid2/Hk2/Adam15/Sp1/Col4a1/Anxa2/Col4a2/Pgk1/Anxa1/Ccn1/Edn1/Grn/Ccn2/Aimp1/Rbpj/Thbs1/Ldlr/Pkm/Shc1/Klf4/Gata6/Pik3c2a/Naa15/Flna/Ndnf/Rnh1/Hgs/Tnfrsf12a	71
BP	GO:0016477	cell migration	174/1157	397/3188	0.000575764117691488	0.0176051505854298	0.0151341547940052	Tmem201/Ptprz1/Mctp1/Sema4d/Adam10/Myadm/Sorl1/Thy1/Lamc1/Gnai2/Itgb1/Fn1/Gpx1/Camk2a/Calr/Atp1b2/Glul/Insr/Ntrk2/Ppia/Bsg/Lama1/Hexb/Gja1/Gna12/Gna13/Camk2b/Kif2a/Vcam1/Grin1/Cd81/Gpm6a/Fyn/Cxcl12/Itgav/Efnb1/Efnb2/Ephb3/Actn4/Plp1/Mdga2/Rap2b/Lpar1/Rras2/Rhob/Rac1/Ptn/Tuba1a/Plxna1/Plxna3/Irs2/Nrp1/Gfra1/Cxadr/Sirpa/Egfr/Notch1/Ctnnb1/Epha4/Igfbp5/Itgb8/Plxnd1/Adgrb1/Prag1/Cttn/Adora1/Lama2/Arhgef2/Adam9/Astn1/Lamb2/Fscn1/Vcan/Dpysl3/Sema5a/Spock1/Ccn3/Prex1/Megf10/Camk2d/Atp2b4/Mtch2/Adgrl3/Daam2/Plxna4/Tnc/Astn2/Rap2a/Srgap3/Kirrel3/Tnr/Gpc3/Rapgef2/Plxnb1/Iqsec1/Dock7/Ntng1/Cadm1/Cd99/Mark1/Srgap2/Lrp1/Spred1/Actr3/Park7/Rtn4/P2ry12/Cenpv/Synj2bp/Sema7a/Srcin1/Plec/Macf1/Plxnc1/Gpc1/Celsr2/Coro1c/Cxcl14/Dmtn/Tpbg/Plcb1/Mecp2/Plxnb2/Arid2/Cd151/Slk/Ilk/Wdr1/F11r/Adam15/Zfand5/Sp1/Anxa1/Ccn1/Rpl13a/Edn1/Plaa/Grn/Prkcd/Ccn2/Aimp1/Mif/Thbs1/Cap1/Lmna/Idh2/Ldb1/Cdc42bpa/Ogdh/Klf4/Lama5/Pik3c2a/Myh10/Ager/Fstl1/Sh3rf1/Pds5a/Fndc3b/Nisch/Epb41l5/Rcc2/Flrt2/Flna/Ndnf/Phldb2/Cd248/Rnh1/Ajuba/Tnfrsf12a/Iqgap1/Myo9b/Pcm1/Rnf7/Trip6	174
BP	GO:0009611	response to wounding	62/1157	122/3188	0.000577434906702062	0.0176051505854298	0.0151341547940052	Ptprs/Notch2/Pip5k1c/Cfh/Sod1/Nefl/Itgb1/Fn1/Gpx1/Ppia/Nefh/Gnaq/Gna13/Grin2a/Slc1a2/Map2k4/Anxa5/Rap2b/Ptn/Gnas/Nrp1/Cxadr/Epha4/Prdx2/Lamb2/Git1/Rgma/Rtn4rl2/Tnc/Tspan9/Tnr/Map2k7/Cadm4/Lrp1/Rtn4r/P2ry12/Chmp5/Plec/Macf1/Dmtn/Cd151/F11r/Anxa2/Anxa1/Ccn1/Pdia3/Grn/Prkcd/Thbs1/Plaur/Srsf6/Stxbp3/Klf4/Fzd7/Myh10/Myof/Flna/Ndnf/Phldb2/Ajuba/Tnfrsf12a/Vkorc1	62
BP	GO:0099173	postsynapse organization	65/1157	129/3188	0.000577764487499117	0.0176051505854298	0.0151341547940052	Ckap5/Agrn/Ptprs/Frrs1l/Nrxn2/Farp1/Numbl/Adam10/Ctnnd2/Cntnap1/Itgb1/Lrrc4b/Insr/Camk2b/Grin2a/Grin1/Fyn/Rph3a/Ephb3/Ncan/Arhgap39/Actr2/Rac1/Ptn/Nrp1/Grin2b/Epha4/Iqsec3/Shisa6/Adgrb1/Sorbs2/Cttn/Il1rap/Dlg4/Nlgn2/Dgkb/Nrxn3/Abhd17b/Adgrl3/Lrfn4/Cnksr2/Arhgap33/Shank2/Nrcam/Gphn/Shisa7/Ngef/Itpka/Dock7/Cadm1/Abhd17c/Nptxr/Abhd17a/Actr3/Cntnap2/Nrxn1/Srcin1/Dbn1/Cpne6/Septin7/Lama5/Myh10/Pdlim5/Dnaja3/Hnrnpm	65
BP	GO:0031399	regulation of protein modification process	147/1157	329/3188	0.000585630855524096	0.0176748969633891	0.0151941118205149	Agrn/Ptprz1/Akap5/Akap1/Gfra2/Flot1/Sema4d/Map3k5/Notch2/Myadm/Sorl1/Thy1/Sod1/Gnai2/Itgb1/Fn1/Cntn1/Insr/Ntrk2/Ppia/Gnaq/Rps2/Gna12/Mt3/Ctnnd1/Fyn/Htt/Map2k4/Ripk2/Tnks1bp1/Rap2b/Rpl23/Rap1a/Rac1/Gnas/Prkcg/Dlg3/Nptn/Nrp1/Rgs14/Gfra1/Sirpa/Vldlr/Egfr/Ctnnb1/Epha4/Adgrb1/Agap2/Grm5/Adora1/Ppp1r1b/Arhgef2/Adam9/Hspa4/Vcan/Dlg4/Ddx3x/Slc39a10/Rgma/Mapre3/Atp2b4/Rab3gap1/Rap2a/Dlg1/Tspan9/Gjc2/Prkaa2/Camkk2/Map2k7/Rapgef2/Slc8a2/Dock7/Slco3a1/Ppp6r2/Cadm4/Cadm1/Sirt2/Hpx/Dnajc3/Tardbp/Spred1/Park7/Nrxn1/Prkar1a/Tsc1/Pin1/Sema7a/Srcin1/Plec/Uchl1/Skp1/Coro1c/Dmtn/P2rx7/Mecp2/Plxnb2/Fkbp8/Tnk2/Ilk/Anxa2/Hsp90ab1/Ptbp1/Ccn1/Edn1/Plaa/Prkcd/Ccn2/Ifnar1/Mif/Thbs1/Plaur/Rps3/Pebp1/Vcp/Ect2/Rnf40/Dipk2a/Ehmt1/Pabpn1l/Hcfc1/Traf4/Fbn1/Fxr1/Nnt/Ager/Sqstm1/Cdkn2a/Eif4g1/Kansl2/Lonp1/Gnl3/Tcf25/Ajuba/Traf7/Hgs/Dnaja3/Raf1/Smyd3/Rpl11/Oga/Ddx21/Pbk/Iqgap1/Pias4/Cav2/Ehmt2/Baz1b	147
BP	GO:0050877	nervous system process	118/1157	257/3188	0.000602308718719828	0.0180067578266334	0.0154793938832862	Ckap5/Scn1a/Scn2a/Dlgap4/Ptprz1/Nrxn2/Dctn1/Slc1a4/Ctnnd2/Rgs9/Cntnap1/Adcy1/Cacng2/Cfh/Sod1/Nefl/Itgb1/Gpx1/Itpr1/Ncam1/Ntrk2/Hexb/Gria1/Camk2b/Grin2a/Grin1/Fyn/Cxcl12/Htt/Grm8/Cnr1/Snap25/Ptn/Gnas/Kcna2/Tuba1a/Nptn/Cacna1a/Rgs14/Grin2b/Egfr/Slc17a7/Shisa6/Grm5/Xrcc1/Adora1/Ppp1r1b/Vdac3/Cacna1e/Lamb2/Slc6a3/Dlg4/Sema5a/Sh3gl1/Agtpbp1/Ccn3/Grm7/Crtc1/Grm4/Git1/Nlgn2/Nrxn3/Atp1a3/Cyfip1/Tafa2/Phf24/Rab3gap1/Shank2/Adgrb3/Nfasc/Nrcam/Aars1/Dlgap2/Olfm2/Dmxl2/Slc24a2/Tnr/Shisa7/Gpr158/Synpo/Gnal/Synj1/Slc8a2/Kcnc4/Adcy3/Brinp1/Clstn3/Rims1/Cntnap2/Nrxn1/Shisa9/Dlgap1/Atad1/Tsc1/Mapk8ip2/Plec/Dbn1/Map1a/Grm3/Pclo/Atp2b2/Uchl1/Mpp2/Tpbg/Plcb1/P2rx7/Mecp2/Lrp2/Wdr1/Actn3/Ldlr/Myrf/Myh10/Ager/Nob1/Uba6/Ror1/Ehmt2	118
BP	GO:0007405	neuroblast proliferation	18/1157	26/3188	0.000625064360598877	0.01851242017512	0.0159140832782085	Numbl/Notch2/Itgb1/Ncan/Ptn/Notch1/Ctnnb1/Arhgef2/Bcan/Vcan/Dagla/Tafa1/Hapln4/Dock7/Acsl6/Daglb/Plxnb2/Racgap1	18
BP	GO:0008306	associative learning	24/1157	38/3188	0.000641868346243637	0.0186748627657229	0.0160537260094305	Ckap5/Itgb1/Grin2a/Grin1/Htt/Snap25/Tuba1a/Nptn/Rgs14/Grin2b/Ppp1r1b/Cacna1e/Grm7/Atp1a3/Tafa2/Shank2/Tnr/Synpo/Adcy3/Cntnap2/Tsc1/Map1a/Tpbg/Mecp2	24
BP	GO:0007423	sensory organ development	51/1157	97/3188	0.000642335134573618	0.0186748627657229	0.0160537260094305	Notch2/Adam10/Thy1/Cfh/Sod1/Ntrk2/Bsg/Lama1/Gja1/Gpm6a/Rac1/Olfm3/Ptn/Nrp1/Grin2b/Egfr/Notch1/Ctnnb1/Epha4/Lamb2/Slc6a3/Agtpbp1/Gpd2/Tmem132e/Sdk2/Plppr4/Rab3gap1/Dlg1/Slc17a6/Rpl24/Ahi1/Spred1/Uchl3/Nectin1/Atp2b2/Cxcl14/Casp6/Fkbp8/Sp1/Col4a1/H2-K1/Edn1/Grn/Rbpj/Mcm2/Pds5b/Klf4/Myh10/Pds5a/Smchd1/Ror1	51
BP	GO:0007215	glutamate receptor signaling pathway	20/1157	30/3188	0.00066423224746732	0.0190109296877566	0.0163426237836655	Grik3/Frrs1l/Camk2a/Gnaq/Grin2a/Grin1/Fyn/Grm8/Plp1/Grin2b/Kcnb1/Grm2/Grm5/Grm7/Grm4/Atp1a3/Dagla/Necab2/Grm3/Plcb1	20
BP	GO:0050679	positive regulation of epithelial cell proliferation	22/1157	34/3188	0.000665892456718518	0.0190109296877566	0.0163426237836655	Notch2/Itpr1/Glul/Cxcl12/Ptn/Irs2/Cxadr/Egfr/Notch1/Ctnnb1/Hspg2/Agap2/Sema5a/Rtn4/Htra1/Sp1/Nme1/Grn/Rbpj/Srsf6/Fzd7/Cav2	22
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	32/1157	55/3188	0.000702510939926323	0.019877296148451	0.0170873901553508	Ptprs/Myadm/Lrrc4b/Vcam1/Mdga2/Nptn/Cxadr/Alcam/Il1rap/Sdk2/Robo2/Adgrl1/Adgrl3/Lrfn4/Amigo2/Nrcam/Kirrel3/Lrfn5/Lrrc4c/Cadm4/Ntng1/Cadm1/Clstn3/Cadm3/Nrxn1/Clstn1/Nectin1/Celsr2/Plxnb2/Lgals1/Klf4/Ajuba	32
BP	GO:0070371	ERK1 and ERK2 cascade	42/1157	77/3188	0.000717264858313009	0.0199168581640227	0.0171213993883147	Notch2/Gnai2/Fn1/Mt3/Cxcl12/Itgav/Ripk2/Rap1a/Ranbp9/Ntsr2/Nptn/Nrp1/Rgs14/Sirpa/Egfr/Notch1/Epha4/Slc30a10/Camk2d/Dlg1/Map2k7/Rapgef2/Dusp15/Necab2/Lrp1/Spred1/Cntnap2/Nrxn1/Synj2bp/Pin1/Sema7a/Ndrg2/Tpbg/Ccn1/Edn1/Ccn2/Mif/Shc1/Klf4/Ager/Npnt/Traf7	42
BP	GO:0001754	eye photoreceptor cell differentiation	9/1157	10/3188	0.000722763865213824	0.0199168581640227	0.0171213993883147	Thy1/Cfh/Ntrk2/Olfm3/Ptn/Notch1/Agtpbp1/Sdk2/Ahi1	9
BP	GO:0045686	negative regulation of glial cell differentiation	9/1157	10/3188	0.000722763865213824	0.0199168581640227	0.0171213993883147	Notch1/Ctnnb1/Daam2/Sirt2/Gpr37l1/Lingo1/Mecp2/Ldlr/Mbd1	9
BP	GO:0006952	defense response	130/1157	288/3188	0.00075409761825723	0.0206011668298031	0.0177096609441898	Ptprs/Akap1/Flot1/Map3k5/Notch2/Adcy1/Cfh/Sod1/Itgb1/Fn1/Gpx1/Camk2a/Gapdh/Hk1/Cst3/Gja1/Vcam1/Cd81/Fyn/Cxcl12/Itgav/Cnr1/Ripk2/Plp1/Romo1/Actr2/Hspd1/Ptn/Cxadr/Sirpa/Grin2b/Egfr/Notch1/Adgrb1/Ddx17/Adora1/Slc30a1/Traf3/Arhgef2/Vdac3/Prdx2/Cacna1e/Hspa4/Cd55/Il1rap/Ddx3x/Trim28/Ccn3/Cr1l/Grm7/Git1/Dagla/Tnc/Serinc5/Lrfn5/Cadm1/Sirt2/Zdhhc5/Daglb/Hpx/Lrp1/Brinp1/Tspan2/Pde2a/Actr3/Park7/Rtn4/Cntnap2/Mapk8ip2/Sema7a/Vapb/Serinc3/Htra1/Atrn/Cxcl14/P2rx7/Mecp2/Rnf213/Casp6/Snap23/Slk/Adam15/H2-K1/Anxa1/Rel/Lgals1/Rps6ka3/Fasn/Rpl13a/Plaa/Grn/Prkcd/Ahsg/Aimp1/Rbpj/Ifnar1/Mif/Thbs1/Ldlr/Nploc4/Rpl30/Shc1/Relb/Lyar/Pde12/Zc3hav1/Zdhhc18/Samhd1/Stxbp3/Klf4/Gata6/Traf4/Trim25/Fxr1/Pcbp2/Ager/Eif4g1/Pum1/Trim56/Flnb/Eprs1/Ddx1/Nono/Dnaja3/Shmt2/Ddx21/Plscr1/Pbk/Nfkb2/Tbk1	130
BP	GO:0001525	angiogenesis	62/1157	123/3188	0.00076160825948797	0.0206285177292083	0.0177331729694545	Notch2/Thy1/Cfh/Itgb1/Fn1/Gpx1/Glul/Bsg/Gna13/Cxcl12/Itgav/Efnb2/Ephb3/Rhob/Ptn/Prkcb/Nrp1/Notch1/Ctnnb1/Hspg2/Itgb8/Plxnd1/Adgrb1/Sema5a/Ccn3/Thsd7a/Nrxn3/Atp2b4/Adgrb3/Spred1/Rtn4/Nrxn1/Synj2bp/Add1/Mecp2/Rnf213/Hk2/Adam15/Sp1/Col4a1/Anxa2/Col4a2/Pgk1/Anxa1/Ccn1/Edn1/Grn/Ccn2/Aimp1/Rbpj/Thbs1/Pkm/Shc1/Klf4/Gata6/Pik3c2a/Naa15/Flna/Ndnf/Rnh1/Hgs/Tnfrsf12a	62
BP	GO:0040007	growth	115/1157	251/3188	0.000782823362086227	0.0210234511394174	0.0180726749427222	Agrn/Ptprs/Safb/Sema4d/Notch2/Adam10/Sod1/Itgb1/Fn1/Gpx1/Ncam1/Map1b/Insr/Eno1/Gja1/Mt3/Cd81/Cxcl12/Slc1a2/Syt2/Map2k4/Ndufs6/Cd38/Ptn/Gnas/Prkcb/Plxna1/Plxna3/Nrp1/Fhl1/Cxadr/Egfr/Notch1/Ctnnb1/Igfbp5/Sorbs2/Islr2/Cttn/Lamb2/Slc6a3/Bcan/Ddx3x/Sema5a/Trim28/Ccn3/Gpd2/Rgma/Camk2d/Cyfip1/Plxna4/Tnc/Dlg1/Tnr/Gpc3/Ahi1/Wasf1/Cadm1/Sgip1/Lrp1/Clstn3/Actr3/Rims1/Rtn4/Rtn4r/Cntnap2/Armc10/Rpl4/Prkar1a/Clstn1/Lgi1/Pin1/Sema7a/Plec/Dbn1/Macf1/Add1/Atrn/Twf2/Cpne6/Plcb1/Rasal1/Mecp2/Arid2/Fkbp8/Septin7/Ilk/Adam15/Actn3/Anxa1/Hsp90ab1/Edn1/Plaa/Rxrb/Grn/Ahsg/Rbpj/Thbs1/Pkm/Rbbp6/Dipk2a/Ctc1/Fzd7/Slc9a1/Gata6/Myh10/Cdkn2a/Eif4g1/Ctdp1/Epb41l5/Tns2/Pdlim5/Tnfrsf12a/Iqgap1/Nubp1/Ehmt2	115
